Tweet ID,Country,Date,Tweet,Definitely English,Ambiguous,Definitely Not English,Code-Switched,Ambiguous due to Named Entities,Automatically Generated Tweets,TemizTweet
736289532061048832,TR,2016-05-27,"I'm at ÖNAL HOUSE in Manisa, Yunusemre https://t.co/bYOtqJIIaC",1,0,0,0,0,1,im at önal house in manisa yunusemre
736650439479984129,TR,2016-05-28,Sabah konser akşam program. Ölmek üzereyim  💀 (@ Papazın Evi Cafe &amp; Restaurant in Kırklareli) https://t.co/4DlPgAVBXF,0,0,1,0,0,0,sabah konser akşam program ölmek üzereyim papazın evi cafe amp restaurant in kırklareli
737569876944904192,TR,2016-05-31,"😎 (@ Bahçelievler in İstanbul, Türkiye) https://t.co/rouap1J8Or",0,1,0,0,0,0,bahçelievler in istanbul türkiye
738001114344394752,TR,2016-06-01,"I'm at Gaziosmanpaşa in Çankaya, Ankara https://t.co/dvfUMFfsn0",1,0,0,0,0,1,im at gaziosmanpaşa in çankaya ankara
738681363268816897,TR,2016-06-03,"I'm at Gaziemir in Gaziemir, Türkiye w/ @knkbisiyee https://t.co/1RZcqqdUDi",1,0,0,0,0,1,im at gaziemir in gaziemir türkiye w
739532677116760064,TR,2016-06-05,#LoveBTS iki bin uc yüz kırk dort #방탄소년단,0,0,1,0,0,0,iki bin uc yüz kırk dort
739760276581552128,TR,2016-06-06,I'm at Nilüfer in Bursa https://t.co/xMg32x4yI2 https://t.co/r6nDCTVPFv,1,0,0,0,0,1,im at nilüfer in bursa
741366636280696834,TR,2016-06-10,"I'm at Kahve Durağı in Türkiye, Ünye w/ @eyigel @semaerginn @yalmancleyla @fraktalha @elifkpl @neslihanklc7 https://t.co/m4Dzd0EbH0",1,0,0,0,0,1,im at kahve durağı in türkiye ünye w
741730991300091904,TR,2016-06-11,"Bu gecede böyle (at @CihangirDeyiz in Beyoğlu, Türkiye) https://t.co/TzCHUW5EMo",0,0,1,0,0,0,bu gecede böyle at in beyoğlu türkiye
742340880963665921,TR,2016-06-13,"I'm at Mısır Cafe in Ankara, Türkiye https://t.co/TDCh9qnttW",1,0,0,0,0,1,im at mısır cafe in ankara türkiye
743149802821685248,TR,2016-06-15,"I'm at Leman Kültür - @lemankadikoy in İstanbul, Kadıköy https://t.co/ns0fNCx4om",1,0,0,0,0,1,im at leman kültür in istanbul kadıköy
743369013774942208,TR,2016-06-16,"I'm at Sipil İnşaat Mühendislik Plastik San. Tic. AŞ. - @sipil_as in Manisa, Türkiye w/ @dogukancabuk https://t.co/z5Wgw6oyTf",1,0,0,0,0,1,im at sipil inşaat mühendislik plastik san tic aş in manisa türkiye w
743392275368148992,TR,2016-06-16,"Yanıyo (@ İskenderun Sahili in İskenderun, Türkiye) https://t.co/bWqueevhq4",0,1,0,0,1,0,yanıyo iskenderun sahili in iskenderun türkiye
743800297546383361,TR,2016-06-17,Hava mis @ Urla Gelinkaya Iskelesi https://t.co/uuaU5WwaJp,0,0,1,0,0,0,hava mis urla gelinkaya iskelesi
745650115482877953,TR,2016-06-22,"I'm at Florya in Bakırköy, Istanbul https://t.co/sD4l0bOzz8",1,0,0,0,0,1,im at florya in bakırköy istanbul
747484268079747073,TR,2016-06-27,I'm at Çamoluk https://t.co/ZcKgbgckIM,1,0,0,0,0,1,im at çamoluk
748476082349805568,TR,2016-06-30,"I'm at Osmanbey in Şişli, Türkiye https://t.co/iT6dzxJZqW",1,0,0,0,0,1,im at osmanbey in şişli türkiye
749997586925383680,TR,2016-07-04,"I'm at @PanoraVm in Çankaya, Ankara https://t.co/AOeEndKCGa",1,0,0,0,0,1,im at in çankaya ankara
750643832690180096,TR,2016-07-06,"I'm at @MasalKafe in Trabzon, Türkiye w/ @erenazakliii https://t.co/ZxrzKQ8pZl",1,0,0,0,0,1,im at in trabzon türkiye w
755158015393816576,TR,2016-07-18,@Ohaoglu diziyi durdur müzik aç dans et oturma odasına git-gel yap pencereyi veya açıksa kafanı uzat biraz nefes al tekrar dene belki donmaz,0,0,1,0,0,0,diziyi durdur müzik aç dans et oturma odasına gitgel yap pencereyi veya açıksa kafanı uzat biraz nefes al tekrar dene belki donmaz
755387875898888192,TR,2016-07-19,"I'm at @LimonPubSoke in Aydın, Aydın/söke w/ @kivirciktnslmlr @bahadirmete13 https://t.co/iG8smwl2Hi",1,0,0,0,0,1,im at in aydın aydınsöke w
755494067308552192,TR,2016-07-19,"I'm at Limonlu Sahili in Erdemli, Mersin https://t.co/e4gbXNWQC2",1,0,0,0,0,1,im at limonlu sahili in erdemli mersin
755659599752073216,TR,2016-07-20,I'm at Vizor Ortopedi https://t.co/PvAf1A7lhn,1,0,0,0,0,1,im at vizor ortopedi
756203420495687680,TR,2016-07-21,"23,793,860 people could have seen 'Ankara Valiliği' since its 1st mention until it became a Trending Topic. #trndnl",1,0,0,0,0,1,people could have seen ankara valiliği since its st mention until it became a trending topic
756410074067853312,TR,2016-07-22,I'm at Buyuk Kulup Cafe D'orient in Istanbul https://t.co/GqYzqAvFAy,1,0,0,0,0,1,im at buyuk kulup cafe dorient in istanbul
758735127480373249,TR,2016-07-28,"Hasan (@ Elma Pub &amp; Beercity in Beşiktaş, Istanbul w/ @erdi_arkutcu) https://t.co/GtUXQJq2tB",0,1,0,0,1,0,hasan elma pub amp beercity in beşiktaş istanbul w
760013580989243393,TR,2016-08-01,Haftamizin böyle güzel geçmesi dileğiyle ♥ @ Yapı Kredi Side https://t.co/fVO1Fs28Tl,0,0,1,0,0,0,haftamizin böyle güzel geçmesi dileğiyle yapı kredi side
760509804804800513,TR,2016-08-02,"I'm at Emirgan Sahili - @ibbbeyazmasa in Sarıyer, Türkiye https://t.co/lf1ripCYun",1,0,0,0,0,1,im at emirgan sahili in sarıyer türkiye
761236778187710464,TR,2016-08-04,"I'm at Ordu in Ordu, Türkiye https://t.co/6nB1jHkOXI",1,0,0,0,0,1,im at ordu in ordu türkiye
761682964380053504,TR,2016-08-05,"I'm at Hayal Kahvesi in Adana, Türkiye w/ @ablakalican https://t.co/94SrnGYyia",1,0,0,0,0,1,im at hayal kahvesi in adana türkiye w
761876376282599424,TR,2016-08-06,"I'm at İstanbul Bazaar AVM - @ibazaaravm in Kemalpaşa, Hopa, Artvin w/ @gamze_akcicek https://t.co/bCHMMcyfQo",1,0,0,0,0,1,im at istanbul bazaar avm in kemalpaşa hopa artvin w
762369273952108545,TR,2016-08-07,"I'm at Altınkum Plajı in Edremit, Balıkesir, Balıkesir https://t.co/PW7N97TNJz",1,0,0,0,0,1,im at altınkum plajı in edremit balıkesir balıkesir
762528506450444288,TR,2016-08-08,Pazartesi sendromu 😨 (@ Çılgın Etiket Grafik Tasarım ve Matbaacılık) https://t.co/ilA5Xu9jo1,0,0,1,0,0,0,pazartesi sendromu çılgın etiket grafik tasarım ve matbaacılık
762595137226768384,TR,2016-08-08,I'm at sütçü imam üniversitesi karacasu kampüsü https://t.co/gI8NeJRrY3,1,0,0,0,0,1,im at sütçü imam üniversitesi karacasu kampüsü
763482027098243072,TR,2016-08-10,"I'm at 360 İstanbul in İstanbul, Türkiye https://t.co/kE0VoYVCCM",1,0,0,0,0,1,im at istanbul in istanbul türkiye
765636280440987648,TR,2016-08-16,"I'm at Hüsnü Ala Cafe in İstanbul, Türkiye https://t.co/nKMKa4tCDh",1,0,0,0,0,1,im at hüsnü ala cafe in istanbul türkiye
765933895502163968,TR,2016-08-17,Gercekten tam anlamıyla bize gelen sevgiyi sonuna kadar hakedicek biri cıktı da bizmi sevmedik he söyleyin,0,0,1,0,0,0,gercekten tam anlamıyla bize gelen sevgiyi sonuna kadar hakedicek biri cıktı da bizmi sevmedik he söyleyin
766321851681345536,TR,2016-08-18,"I'm at Taksim in Beyoğlu, Istanbul https://t.co/DmZZcvUdKq",1,0,0,0,0,1,im at taksim in beyoğlu istanbul
766564215557677056,TR,2016-08-19,"I'm at 50. Yıl Parkı in Ankara, Türkiye https://t.co/G7QE6Hygk0",1,0,0,0,0,1,im at yıl parkı in ankara türkiye
767781956201410560,TR,2016-08-22,"I'm at İzmir Adnan Menderes Havalimanı - @tavairports in Gaziemir, İzmir https://t.co/GI1YMG3C1U",1,0,0,0,0,1,im at izmir adnan menderes havalimanı in gaziemir izmir
768687825206308864,TR,2016-08-25,"I'm at 🔞 in Aydın, Efeler https://t.co/CxfTmqElJt",1,0,0,0,0,1,im at in aydın efeler
768787813298999296,TR,2016-08-25,"I'm at Kuşadası in Aydın, Türkiye https://t.co/yao0dTjxYR",1,0,0,0,0,1,im at kuşadası in aydın türkiye
769560395707195393,TR,2016-08-27,"I'm at Star AVM in Yalova, Türkiye https://t.co/3JwP0r8cMN",1,0,0,0,0,1,im at star avm in yalova türkiye
769983852337037312,TR,2016-08-28,"I'm at Çenedağı - Zirve in İzmit, Kocaeli w/ @serhattmuratt @muhammedmalo https://t.co/XyaFMNnRUr",1,0,0,0,0,1,im at çenedağı zirve in izmit kocaeli w
770477652092289028,TR,2016-08-30,GÜNÜN MANZARASI...\nBayraksız bayram olmaz!...\n(An itibariyle Sarısu mh. Konyaaltı) @ Antalya… https://t.co/OGYo788B9y,0,0,1,0,0,0,günün manzarasinbayraksız bayram olmaznan itibariyle sarısu mh konyaaltı antalya
771681320720293889,TR,2016-09-02,"I'm at Lavazza - @bestcoffee_shop in İstanbul, Türkiye w/ @uyrdlr https://t.co/PrpayU3AUc",1,0,0,0,0,0,im at lavazza in istanbul türkiye w
772790072563404800,TR,2016-09-05,Bana gökyüzünün karanligi size mavisi,0,0,1,0,0,0,bana gökyüzünün karanligi size mavisi
773199227006676994,TR,2016-09-06,"I'm at Kızılay in Çankaya, Ankara https://t.co/AQ1Qy7KahR",1,0,0,0,0,1,im at kızılay in çankaya ankara
773402688583241729,TR,2016-09-07,"I'm at Antalya in Antalya, Türkiye https://t.co/Ia21euorY2",1,0,0,0,0,1,im at antalya in antalya türkiye
774941788247298050,TR,2016-09-11,"I'm at @PiazzaAvym in Canik, Samsun w/ @mertarmann @debea5bc6bc248e @tanrioveri https://t.co/g1xKOU24Jp",1,0,0,0,0,1,im at in canik samsun w
